3   chromedriver                        0x00000001029e43e0 chromedriver + 164832
4   chromedriver                        0x0000000102a7c288 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 536224
5   chromedriver                        0x0000000102a92004 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 625692
6   chromedriver                        0x0000000102a491a0 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 327096
7   chromedriver                        0x0000000102efe220 cxxbridge1$str$ptr + 2891948
8   chromedriver                        0x0000000102f01910 cxxbridge1$str$ptr + 2906012
9   chromedriver                        0x0000000102ee35d8 cxxbridge1$str$ptr + 2782308
10  chromedriver                        0x0000000102f02194 cxxbridge1$str$ptr + 2908192
11  chromedriver                        0x0000000102ed4090 cxxbridge1$str$ptr + 2719516
12  chromedriver                        0x0000000102f26b30 cxxbridge1$str$ptr + 3058108
13  chromedriver                        0x0000000102f26cac cxxbridge1$str$ptr + 3058488
14  chromedriver                        0x0000000102f37680 cxxbridge1$str$ptr + 3126540
15  libsystem_pthread.dylib             0x0000000181753bc8 _pthread_start + 136
16  libsystem_pthread.dylib             0x000000018174eb80 thread_start + 8

2026-03-27 09:21:39,365 - GeM-Bidding-Data-Log - ERROR - Error processing bid at index 10: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=146.0.7680.165)
Stacktrace:
0   chromedriver                        0x0000000102f3f99c cxxbridge1$str$ptr + 3160104
1   chromedriver                        0x0000000102f37a28 cxxbridge1$str$ptr + 3127476
2   chromedriver                        0x0000000102a0b904 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 75036
3   chromedriver                        0x00000001029e43e0 chromedriver + 164832
4   chromedriver                        0x0000000102a7c288 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 536224
5   chromedriver                        0x0000000102a92004 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 625692
6   chromedriver                        0x0000000102a491a0 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 327096
7   chromedriver                        0x0000000102efe220 cxxbridge1$str$ptr + 2891948
8   chromedriver                        0x0000000102f01910 cxxbridge1$str$ptr + 2906012
9   chromedriver                        0x0000000102ee35d8 cxxbridge1$str$ptr + 2782308
10  chromedriver                        0x0000000102f02194 cxxbridge1$str$ptr + 2908192
11  chromedriver                        0x0000000102ed4090 cxxbridge1$str$ptr + 2719516
12  chromedriver                        0x0000000102f26b30 cxxbridge1$str$ptr + 3058108
13  chromedriver                        0x0000000102f26cac cxxbridge1$str$ptr + 3058488
14  chromedriver                        0x0000000102f37680 cxxbridge1$str$ptr + 3126540
15  libsystem_pthread.dylib             0x0000000181753bc8 _pthread_start + 136
16  libsystem_pthread.dylib             0x000000018174eb80 thread_start + 8

2026-03-27 09:21:39,481 - GeM-Bidding-Data-Log - ERROR - Error processing bid at index 11: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=146.0.7680.165)
Stacktrace:
0   chromedriver                        0x0000000102f3f99c cxxbridge1$str$ptr + 3160104
1   chromedriver                        0x0000000102f37a28 cxxbridge1$str$ptr + 3127476
2   chromedriver                        0x0000000102a0b904 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 75036
3   chromedriver                        0x00000001029e43e0 chromedriver + 164832
4   chromedriver                        0x0000000102a7c288 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 536224
5   chromedriver                        0x0000000102a92004 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 625692
6   chromedriver                        0x0000000102a491a0 _RNvCskE0kXQ3GIWk_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 327096
7   chromedriver                        0x0000000102efe220 cxxbridge1$str$ptr + 2891948
8   chromedriver                        0x0000000102f01910 cxxbridge1$str$ptr + 2906012
9   chromedriver                        0x0000000102ee35d8 cxxbridge1$str$ptr + 2782308
10  chromedriver                        0x0000000102f02194 cxxbridge1$str$ptr + 2908192
11  chromedriver                        0x0000000102ed4090 cxxbridge1$str$ptr + 2719516
12  chromedriver                        0x0000000102f26b30 cxxbridge1$str$ptr + 3058108
13  chromedriver                        0x0000000102f26cac cxxbridge1$str$ptr + 3058488
14  chromedriver                        0x0000000102f37680 cxxbridge1$str$ptr + 3126540
15  libsystem_pthread.dylib             0x0000000181753bc8 _pthread_start + 136
16  libsystem_pthread.dylib             0x000000018174eb80 thread_start + 8

2026-03-27 11:13:17,169 - GeM-Bidding-Data-Log - INFO - GeM Data Capture Service started.
2026-03-27 11:13:19,922 - GeM-Bidding-Data-Log - INFO - Connected to PostgreSQL and initialized schema.
2026-03-27 11:13:21,732 - GeM-Bidding-Data-Log - INFO - Internet Connection Verified Successfully.
2026-03-27 11:13:24,504 - GeM-Bidding-Data-Log - INFO - Starting the search of CCTV
2026-03-27 11:13:25,683 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7324129
2026-03-27 11:13:25,863 - GeM-Bidding-Data-Log - INFO - Skipping GEM-2026-B-7324129 — keyword "CCTV" not a whole-word match in items. Downloading bid file only.
2026-03-27 11:13:26,922 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 11:13:26,923 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9083655.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/Rejected/GEM-2026-B-7324129.
2026-03-27 11:13:27,086 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7333499
2026-03-27 11:13:28,369 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
